fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
0.806,10000,10,1,plurality,0.0,4,2,5
0.863,10000,10,1,plurality,0.0,4,12,2
0.938,10000,10,1,plurality,0.0,4,12,3
0.855,10000,10,1,plurality,0.0,4,12,4
0.888,10000,10,1,plurality,0.0,4,12,5
0.855,10000,10,1,plurality,0.0,4,22,2
0.977,10000,10,1,plurality,0.0,4,22,3
0.987,10000,10,1,plurality,0.0,4,22,4
0.971,10000,10,1,plurality,0.0,4,22,5
1.039,10000,10,1,plurality,0.0,5,2,2
0.694,10000,10,1,plurality,0.0,5,2,3
0.961,10000,10,1,plurality,0.0,5,2,4
0.812,10000,10,1,plurality,0.0,5,2,5
0.97,10000,10,1,plurality,0.0,5,12,2
0.865,10000,10,1,plurality,0.0,5,12,3
0.901,10000,10,1,plurality,0.0,5,12,4
0.91,10000,10,1,plurality,0.0,5,12,5
0.886,10000,10,1,plurality,0.0,5,22,2
0.887,10000,10,1,plurality,0.0,5,22,3
0.88,10000,10,1,plurality,0.0,5,22,4
0.879,10000,10,1,plurality,0.0,5,22,5
0.683,10000,10,1,plurality,0.0,6,2,2
0.708,10000,10,1,plurality,0.0,6,2,3
0.735,10000,10,1,plurality,0.0,6,2,4
0.724,10000,10,1,plurality,0.0,6,2,5
0.827,10000,10,1,plurality,0.0,6,12,2
0.74,10000,10,1,plurality,0.0,6,12,3
0.789,10000,10,1,plurality,0.0,6,12,4
0.846,10000,10,1,plurality,0.0,6,12,5
0.902,10000,10,1,plurality,0.0,6,22,2
0.859,10000,10,1,plurality,0.0,6,22,3
0.922,10000,10,1,plurality,0.0,6,22,4
0.898,10000,10,1,plurality,0.0,6,22,5
0.852,10000,10,1,plurality,0.0,7,2,2
1.11,10000,10,1,plurality,0.0,7,2,3
0.848,10000,10,1,plurality,0.0,7,2,4
0.972,10000,10,1,plurality,0.0,7,2,5
0.803,10000,10,1,plurality,0.0,7,12,2
0.866,10000,10,1,plurality,0.0,7,12,3
0.885,10000,10,1,plurality,0.0,7,12,4
0.852,10000,10,1,plurality,0.0,7,12,5
0.899,10000,10,1,plurality,0.0,7,22,2
0.851,10000,10,1,plurality,0.0,7,22,3
0.903,10000,10,1,plurality,0.0,7,22,4
0.925,10000,10,1,plurality,0.0,7,22,5
0.737,10000,10,1,plurality,0.0,8,2,2
0.736,10000,10,1,plurality,0.0,8,2,3
0.894,10000,10,1,plurality,0.0,8,2,4
1.009,10000,10,1,plurality,0.0,8,2,5
0.908,10000,10,1,plurality,0.0,8,12,2
0.865,10000,10,1,plurality,0.0,8,12,3
0.886,10000,10,1,plurality,0.0,8,12,4
0.826,10000,10,1,plurality,0.0,8,12,5
0.889,10000,10,1,plurality,0.0,8,22,2
0.851,10000,10,1,plurality,0.0,8,22,3
0.938,10000,10,1,plurality,0.0,8,22,4
0.82,10000,10,1,plurality,0.0,8,22,5
0.873,10000,10,1,plurality,0.0,9,2,2
1.064,10000,10,1,plurality,0.0,9,2,3
0.765,10000,10,1,plurality,0.0,9,2,4
0.725,10000,10,1,plurality,0.0,9,2,5
0.836,10000,10,1,plurality,0.0,9,12,2
0.81,10000,10,1,plurality,0.0,9,12,3
0.821,10000,10,1,plurality,0.0,9,12,4
0.783,10000,10,1,plurality,0.0,9,12,5
0.796,10000,10,1,plurality,0.0,9,22,2
0.809,10000,10,1,plurality,0.0,9,22,3
0.854,10000,10,1,plurality,0.0,9,22,4
0.823,10000,10,1,plurality,0.0,9,22,5
0.696,10000,10,1,plurality,0.0,10,2,2
0.799,10000,10,1,plurality,0.0,10,2,3
0.816,10000,10,1,plurality,0.0,10,2,4
0.936,10000,10,1,plurality,0.0,10,2,5
0.702,10000,10,1,plurality,0.0,10,12,2
0.675,10000,10,1,plurality,0.0,10,12,3
0.709,10000,10,1,plurality,0.0,10,12,4
0.795,10000,10,1,plurality,0.0,10,12,5
0.76,10000,10,1,plurality,0.0,10,22,2
0.704,10000,10,1,plurality,0.0,10,22,3
0.792,10000,10,1,plurality,0.0,10,22,4
0.768,10000,10,1,plurality,0.0,10,22,5
0.856,10000,10,1,plurality,0.01,2,2,2
0.949,10000,10,1,plurality,0.01,2,2,3
0.829,10000,10,1,plurality,0.01,2,2,4
0.856,10000,10,1,plurality,0.01,2,2,5
1.039,10000,10,1,plurality,0.01,2,12,2
1.006,10000,10,1,plurality,0.01,2,12,3
0.971,10000,10,1,plurality,0.01,2,12,4
0.933,10000,10,1,plurality,0.01,2,12,5
1.043,10000,10,1,plurality,0.01,2,22,2
1.047,10000,10,1,plurality,0.01,2,22,3
1.001,10000,10,1,plurality,0.01,2,22,4
0.969,10000,10,1,plurality,0.01,2,22,5
0.885,10000,10,1,plurality,0.01,3,2,2
0.798,10000,10,1,plurality,0.01,3,2,3
0.928,10000,10,1,plurality,0.01,3,2,4
0.725,10000,10,1,plurality,0.01,3,2,5
0.986,10000,10,1,plurality,0.01,3,12,2
0.948,10000,10,1,plurality,0.01,3,12,3
0.899,10000,10,1,plurality,0.01,3,12,4
0.949,10000,10,1,plurality,0.01,3,12,5
1.024,10000,10,1,plurality,0.01,3,22,2
0.963,10000,10,1,plurality,0.01,3,22,3
1.018,10000,10,1,plurality,0.01,3,22,4
0.892,10000,10,1,plurality,0.01,3,22,5
0.844,10000,10,1,plurality,0.01,4,2,2
0.809,10000,10,1,plurality,0.01,4,2,3
0.885,10000,10,1,plurality,0.01,4,2,4
0.8,10000,10,1,plurality,0.01,4,2,5
0.958,10000,10,1,plurality,0.01,4,12,2
1.007,10000,10,1,plurality,0.01,4,12,3
0.936,10000,10,1,plurality,0.01,4,12,4
0.955,10000,10,1,plurality,0.01,4,12,5
0.973,10000,10,1,plurality,0.01,4,22,2
0.916,10000,10,1,plurality,0.01,4,22,3
0.956,10000,10,1,plurality,0.01,4,22,4
0.987,10000,10,1,plurality,0.01,4,22,5
0.837,10000,10,1,plurality,0.01,5,2,2
0.798,10000,10,1,plurality,0.01,5,2,3
0.831,10000,10,1,plurality,0.01,5,2,4
1.123,10000,10,1,plurality,0.01,5,2,5
0.901,10000,10,1,plurality,0.01,5,12,2
0.876,10000,10,1,plurality,0.01,5,12,3
0.881,10000,10,1,plurality,0.01,5,12,4
0.882,10000,10,1,plurality,0.01,5,12,5
0.939,10000,10,1,plurality,0.01,5,22,2
0.956,10000,10,1,plurality,0.01,5,22,3
0.932,10000,10,1,plurality,0.01,5,22,4
0.927,10000,10,1,plurality,0.01,5,22,5
0.859,10000,10,1,plurality,0.01,6,2,2
0.876,10000,10,1,plurality,0.01,6,2,3
0.764,10000,10,1,plurality,0.01,6,2,4
0.823,10000,10,1,plurality,0.01,6,2,5
0.906,10000,10,1,plurality,0.01,6,12,2
0.898,10000,10,1,plurality,0.01,6,12,3
0.947,10000,10,1,plurality,0.01,6,12,4
0.791,10000,10,1,plurality,0.01,6,12,5
0.858,10000,10,1,plurality,0.01,6,22,2
0.954,10000,10,1,plurality,0.01,6,22,3
0.893,10000,10,1,plurality,0.01,6,22,4
0.903,10000,10,1,plurality,0.01,6,22,5
0.695,10000,10,1,plurality,0.01,7,2,2
0.8,10000,10,1,plurality,0.01,7,2,3
0.864,10000,10,1,plurality,0.01,7,2,4
0.751,10000,10,1,plurality,0.01,7,2,5
0.845,10000,10,1,plurality,0.01,7,12,2
0.876,10000,10,1,plurality,0.01,7,12,3
0.94,10000,10,1,plurality,0.01,7,12,4
0.843,10000,10,1,plurality,0.01,7,12,5
0.875,10000,10,1,plurality,0.01,7,22,2
0.91,10000,10,1,plurality,0.01,7,22,3
0.886,10000,10,1,plurality,0.01,7,22,4
0.95,10000,10,1,plurality,0.01,7,22,5
0.726,10000,10,1,plurality,0.01,8,2,2
0.671,10000,10,1,plurality,0.01,8,2,3
0.95,10000,10,1,plurality,0.01,8,2,4
0.669,10000,10,1,plurality,0.01,8,2,5
0.904,10000,10,1,plurality,0.01,8,12,2
0.948,10000,10,1,plurality,0.01,8,12,3
0.847,10000,10,1,plurality,0.01,8,12,4
0.893,10000,10,1,plurality,0.01,8,12,5
0.839,10000,10,1,plurality,0.01,8,22,2
0.867,10000,10,1,plurality,0.01,8,22,3
0.788,10000,10,1,plurality,0.01,8,22,4
0.812,10000,10,1,plurality,0.01,8,22,5
0.83,10000,10,1,plurality,0.01,9,2,2
0.705,10000,10,1,plurality,0.01,9,2,3
0.803,10000,10,1,plurality,0.01,9,2,4
0.931,10000,10,1,plurality,0.01,9,2,5
0.846,10000,10,1,plurality,0.01,9,12,2
0.814,10000,10,1,plurality,0.01,9,12,3
0.841,10000,10,1,plurality,0.01,9,12,4
0.888,10000,10,1,plurality,0.01,9,12,5
0.843,10000,10,1,plurality,0.01,9,22,2
0.855,10000,10,1,plurality,0.01,9,22,3
0.842,10000,10,1,plurality,0.01,9,22,4
0.811,10000,10,1,plurality,0.01,9,22,5
0.98,10000,10,1,plurality,0.01,10,2,2
0.825,10000,10,1,plurality,0.01,10,2,3
0.72,10000,10,1,plurality,0.01,10,2,4
0.934,10000,10,1,plurality,0.01,10,2,5
0.688,10000,10,1,plurality,0.01,10,12,2
0.683,10000,10,1,plurality,0.01,10,12,3
0.796,10000,10,1,plurality,0.01,10,12,4
0.691,10000,10,1,plurality,0.01,10,12,5
0.749,10000,10,1,plurality,0.01,10,22,2
0.767,10000,10,1,plurality,0.01,10,22,3
0.778,10000,10,1,plurality,0.01,10,22,4
0.75,10000,10,1,plurality,0.01,10,22,5
0.875,10000,10,1,plurality,0.05,2,2,2
0.792,10000,10,1,plurality,0.05,2,2,3
0.899,10000,10,1,plurality,0.05,2,2,4
0.92,10000,10,1,plurality,0.05,2,2,5
0.959,10000,10,1,plurality,0.05,2,12,2
0.953,10000,10,1,plurality,0.05,2,12,3
0.974,10000,10,1,plurality,0.05,2,12,4
0.954,10000,10,1,plurality,0.05,2,12,5
0.986,10000,10,1,plurality,0.05,2,22,2
1.016,10000,10,1,plurality,0.05,2,22,3
1.026,10000,10,1,plurality,0.05,2,22,4
1.02,10000,10,1,plurality,0.05,2,22,5
0.734,10000,10,1,plurality,0.05,3,2,2
0.783,10000,10,1,plurality,0.05,3,2,3
1.06,10000,10,1,plurality,0.05,3,2,4
0.995,10000,10,1,plurality,0.05,3,2,5
0.974,10000,10,1,plurality,0.05,3,12,2
0.962,10000,10,1,plurality,0.05,3,12,3
0.886,10000,10,1,plurality,0.05,3,12,4
0.986,10000,10,1,plurality,0.05,3,12,5
0.963,10000,10,1,plurality,0.05,3,22,2
0.913,10000,10,1,plurality,0.05,3,22,3
1.027,10000,10,1,plurality,0.05,3,22,4
1.003,10000,10,1,plurality,0.05,3,22,5
0.877,10000,10,1,plurality,0.05,4,2,2
0.801,10000,10,1,plurality,0.05,4,2,3
0.863,10000,10,1,plurality,0.05,4,2,4
0.978,10000,10,1,plurality,0.05,4,2,5
1.015,10000,10,1,plurality,0.05,4,12,2
0.908,10000,10,1,plurality,0.05,4,12,3
0.944,10000,10,1,plurality,0.05,4,12,4
0.881,10000,10,1,plurality,0.05,4,12,5
0.922,10000,10,1,plurality,0.05,4,22,2
0.912,10000,10,1,plurality,0.05,4,22,3
0.969,10000,10,1,plurality,0.05,4,22,4
1.012,10000,10,1,plurality,0.05,4,22,5
0.991,10000,10,1,plurality,0.05,5,2,2
0.84,10000,10,1,plurality,0.05,5,2,3
1.076,10000,10,1,plurality,0.05,5,2,4
0.787,10000,10,1,plurality,0.05,5,2,5
0.95,10000,10,1,plurality,0.05,5,12,2
0.912,10000,10,1,plurality,0.05,5,12,3
0.811,10000,10,1,plurality,0.05,5,12,4
0.855,10000,10,1,plurality,0.05,5,12,5
0.974,10000,10,1,plurality,0.05,5,22,2
0.872,10000,10,1,plurality,0.05,5,22,3
0.93,10000,10,1,plurality,0.05,5,22,4
0.888,10000,10,1,plurality,0.05,5,22,5
0.932,10000,10,1,plurality,0.05,6,2,2
1.045,10000,10,1,plurality,0.05,6,2,3
0.698,10000,10,1,plurality,0.05,6,2,4
0.796,10000,10,1,plurality,0.05,6,2,5
0.847,10000,10,1,plurality,0.05,6,12,2
0.903,10000,10,1,plurality,0.05,6,12,3
0.788,10000,10,1,plurality,0.05,6,12,4
0.95,10000,10,1,plurality,0.05,6,12,5
0.798,10000,10,1,plurality,0.05,6,22,2
0.915,10000,10,1,plurality,0.05,6,22,3
0.894,10000,10,1,plurality,0.05,6,22,4
0.903,10000,10,1,plurality,0.05,6,22,5
0.828,10000,10,1,plurality,0.05,7,2,2
0.997,10000,10,1,plurality,0.05,7,2,3
0.857,10000,10,1,plurality,0.05,7,2,4
0.792,10000,10,1,plurality,0.05,7,2,5
0.819,10000,10,1,plurality,0.05,7,12,2
0.861,10000,10,1,plurality,0.05,7,12,3
0.888,10000,10,1,plurality,0.05,7,12,4
0.958,10000,10,1,plurality,0.05,7,12,5
0.894,10000,10,1,plurality,0.05,7,22,2
0.822,10000,10,1,plurality,0.05,7,22,3
0.942,10000,10,1,plurality,0.05,7,22,4
0.943,10000,10,1,plurality,0.05,7,22,5
0.74,10000,10,1,plurality,0.05,8,2,2
0.765,10000,10,1,plurality,0.05,8,2,3
0.634,10000,10,1,plurality,0.05,8,2,4
0.939,10000,10,1,plurality,0.05,8,2,5
0.778,10000,10,1,plurality,0.05,8,12,2
0.854,10000,10,1,plurality,0.05,8,12,3
0.791,10000,10,1,plurality,0.05,8,12,4
0.837,10000,10,1,plurality,0.05,8,12,5
0.948,10000,10,1,plurality,0.05,8,22,2
0.867,10000,10,1,plurality,0.05,8,22,3
0.846,10000,10,1,plurality,0.05,8,22,4
0.885,10000,10,1,plurality,0.05,8,22,5
0.74,10000,10,1,plurality,0.05,9,2,2
0.77,10000,10,1,plurality,0.05,9,2,3
0.871,10000,10,1,plurality,0.05,9,2,4
0.949,10000,10,1,plurality,0.05,9,2,5
0.819,10000,10,1,plurality,0.05,9,12,2
0.736,10000,10,1,plurality,0.05,9,12,3
0.779,10000,10,1,plurality,0.05,9,12,4
0.824,10000,10,1,plurality,0.05,9,12,5
0.906,10000,10,1,plurality,0.05,9,22,2
0.877,10000,10,1,plurality,0.05,9,22,3
0.827,10000,10,1,plurality,0.05,9,22,4
0.791,10000,10,1,plurality,0.05,9,22,5
0.935,10000,10,1,plurality,0.05,10,2,2
0.724,10000,10,1,plurality,0.05,10,2,3
0.761,10000,10,1,plurality,0.05,10,2,4
0.941,10000,10,1,plurality,0.05,10,2,5
0.723,10000,10,1,plurality,0.05,10,12,2
0.859,10000,10,1,plurality,0.05,10,12,3
0.722,10000,10,1,plurality,0.05,10,12,4
0.726,10000,10,1,plurality,0.05,10,12,5
0.785,10000,10,1,plurality,0.05,10,22,2
0.81,10000,10,1,plurality,0.05,10,22,3
0.748,10000,10,1,plurality,0.05,10,22,4
0.854,10000,10,1,plurality,0.05,10,22,5
0.763,10000,10,1,approval,0.0,2,2,2
0.684,10000,10,1,approval,0.0,2,12,2
0.964,10000,10,1,approval,0.0,2,22,2
0.827,10000,10,1,approval,0.0,3,2,2
0.769,10000,10,1,approval,0.0,3,2,3
0.955,10000,10,1,approval,0.0,3,12,2
0.859,10000,10,1,approval,0.0,3,12,3
0.96,10000,10,1,approval,0.0,3,22,2
0.875,10000,10,1,approval,0.0,3,22,3
0.82,10000,10,1,approval,0.0,4,2,2
0.881,10000,10,1,approval,0.0,4,2,3
0.737,10000,10,1,approval,0.0,4,2,4
0.857,10000,10,1,approval,0.0,4,12,2
0.943,10000,10,1,approval,0.0,4,12,3
0.893,10000,10,1,approval,0.0,4,12,4
0.951,10000,10,1,approval,0.0,4,22,2
0.941,10000,10,1,approval,0.0,4,22,3
0.796,10000,10,1,approval,0.0,4,22,4
0.788,10000,10,1,approval,0.0,5,2,2
0.849,10000,10,1,approval,0.0,5,2,3
0.976,10000,10,1,approval,0.0,5,2,4
0.807,10000,10,1,approval,0.0,5,2,5
0.934,10000,10,1,approval,0.0,5,12,2
0.897,10000,10,1,approval,0.0,5,12,3
0.705,10000,10,1,approval,0.0,5,12,4
0.751,10000,10,1,approval,0.0,5,12,5
0.946,10000,10,1,approval,0.0,5,22,2
0.885,10000,10,1,approval,0.0,5,22,3
0.948,10000,10,1,approval,0.0,5,22,4
0.788,10000,10,1,approval,0.0,5,22,5
1.008,10000,10,1,approval,0.0,6,2,2
1.06,10000,10,1,approval,0.0,6,2,3
0.872,10000,10,1,approval,0.0,6,2,4
0.957,10000,10,1,approval,0.0,6,2,5
0.842,10000,10,1,approval,0.0,6,12,2
0.852,10000,10,1,approval,0.0,6,12,3
0.978,10000,10,1,approval,0.0,6,12,4
0.911,10000,10,1,approval,0.0,6,12,5
0.883,10000,10,1,approval,0.0,6,22,2
0.969,10000,10,1,approval,0.0,6,22,3
0.897,10000,10,1,approval,0.0,6,22,4
0.861,10000,10,1,approval,0.0,6,22,5
0.769,10000,10,1,approval,0.0,7,2,2
0.937,10000,10,1,approval,0.0,7,2,3
0.982,10000,10,1,approval,0.0,7,2,4
1.024,10000,10,1,approval,0.0,7,2,5
0.812,10000,10,1,approval,0.0,7,12,2
0.908,10000,10,1,approval,0.0,7,12,3
0.899,10000,10,1,approval,0.0,7,12,4
0.877,10000,10,1,approval,0.0,7,12,5
0.932,10000,10,1,approval,0.0,7,22,2
0.96,10000,10,1,approval,0.0,7,22,3
0.879,10000,10,1,approval,0.0,7,22,4
0.832,10000,10,1,approval,0.0,7,22,5
0.778,10000,10,1,approval,0.0,8,2,2
0.914,10000,10,1,approval,0.0,8,2,3
1.001,10000,10,1,approval,0.0,8,2,4
0.991,10000,10,1,approval,0.0,8,2,5
0.896,10000,10,1,approval,0.0,8,12,2
0.876,10000,10,1,approval,0.0,8,12,3
0.846,10000,10,1,approval,0.0,8,12,4
0.908,10000,10,1,approval,0.0,8,12,5
0.867,10000,10,1,approval,0.0,8,22,2
0.787,10000,10,1,approval,0.0,8,22,3
0.82,10000,10,1,approval,0.0,8,22,4
0.776,10000,10,1,approval,0.0,8,22,5
0.819,10000,10,1,approval,0.0,9,2,2
0.881,10000,10,1,approval,0.0,9,2,3
1.047,10000,10,1,approval,0.0,9,2,4
0.991,10000,10,1,approval,0.0,9,2,5
0.86,10000,10,1,approval,0.0,9,12,2
0.868,10000,10,1,approval,0.0,9,12,3
0.88,10000,10,1,approval,0.0,9,12,4
0.802,10000,10,1,approval,0.0,9,12,5
0.86,10000,10,1,approval,0.0,9,22,2
0.91,10000,10,1,approval,0.0,9,22,3
0.876,10000,10,1,approval,0.0,9,22,4
0.836,10000,10,1,approval,0.0,9,22,5
0.862,10000,10,1,approval,0.0,10,2,2
0.788,10000,10,1,approval,0.0,10,2,3
1.078,10000,10,1,approval,0.0,10,2,4
0.767,10000,10,1,approval,0.0,10,2,5
0.803,10000,10,1,approval,0.0,10,12,2
0.83,10000,10,1,approval,0.0,10,12,3
0.834,10000,10,1,approval,0.0,10,12,4
0.8,10000,10,1,approval,0.0,10,12,5
0.81,10000,10,1,approval,0.0,10,22,2
0.808,10000,10,1,approval,0.0,10,22,3
0.882,10000,10,1,approval,0.0,10,22,4
0.82,10000,10,1,approval,0.0,10,22,5
0.926,10000,10,1,approval,0.01,2,2,2
1.023,10000,10,1,approval,0.01,2,12,2
0.897,10000,10,1,approval,0.01,2,22,2
0.831,10000,10,1,approval,0.01,3,2,2
0.761,10000,10,1,approval,0.01,3,2,3
0.985,10000,10,1,approval,0.01,3,12,2
0.934,10000,10,1,approval,0.01,3,12,3
0.986,10000,10,1,approval,0.01,3,22,2
0.903,10000,10,1,approval,0.01,3,22,3
0.855,10000,10,1,approval,0.01,4,2,2
0.885,10000,10,1,approval,0.01,4,2,3
0.817,10000,10,1,approval,0.01,4,2,4
0.995,10000,10,1,approval,0.01,4,12,2
0.882,10000,10,1,approval,0.01,4,12,3
0.853,10000,10,1,approval,0.01,4,12,4
0.974,10000,10,1,approval,0.01,4,22,2
0.937,10000,10,1,approval,0.01,4,22,3
0.853,10000,10,1,approval,0.01,4,22,4
1.163,10000,10,1,approval,0.01,5,2,2
0.999,10000,10,1,approval,0.01,5,2,3
0.956,10000,10,1,approval,0.01,5,2,4
0.866,10000,10,1,approval,0.01,5,2,5
0.96,10000,10,1,approval,0.01,5,12,2
0.927,10000,10,1,approval,0.01,5,12,3
0.834,10000,10,1,approval,0.01,5,12,4
0.762,10000,10,1,approval,0.01,5,12,5
0.94,10000,10,1,approval,0.01,5,22,2
0.854,10000,10,1,approval,0.01,5,22,3
0.835,10000,10,1,approval,0.01,5,22,4
0.676,10000,10,1,approval,0.01,5,22,5
0.903,10000,10,1,approval,0.01,6,2,2
1.001,10000,10,1,approval,0.01,6,2,3
0.797,10000,10,1,approval,0.01,6,2,4
0.818,10000,10,1,approval,0.01,6,2,5
0.864,10000,10,1,approval,0.01,6,12,2
0.863,10000,10,1,approval,0.01,6,12,3
0.881,10000,10,1,approval,0.01,6,12,4
0.9,10000,10,1,approval,0.01,6,12,5
0.923,10000,10,1,approval,0.01,6,22,2
1.02,10000,10,1,approval,0.01,6,22,3
0.911,10000,10,1,approval,0.01,6,22,4
0.882,10000,10,1,approval,0.01,6,22,5
0.967,10000,10,1,approval,0.01,7,2,2
0.893,10000,10,1,approval,0.01,7,2,3
1.067,10000,10,1,approval,0.01,7,2,4
0.819,10000,10,1,approval,0.01,7,2,5
0.898,10000,10,1,approval,0.01,7,12,2
0.935,10000,10,1,approval,0.01,7,12,3
0.891,10000,10,1,approval,0.01,7,12,4
0.961,10000,10,1,approval,0.01,7,12,5
0.875,10000,10,1,approval,0.01,7,22,2
0.906,10000,10,1,approval,0.01,7,22,3
0.865,10000,10,1,approval,0.01,7,22,4
0.845,10000,10,1,approval,0.01,7,22,5
0.654,10000,10,1,approval,0.01,8,2,2
0.876,10000,10,1,approval,0.01,8,2,3
0.979,10000,10,1,approval,0.01,8,2,4
0.884,10000,10,1,approval,0.01,8,2,5
0.809,10000,10,1,approval,0.01,8,12,2
0.891,10000,10,1,approval,0.01,8,12,3
0.936,10000,10,1,approval,0.01,8,12,4
0.928,10000,10,1,approval,0.01,8,12,5
0.894,10000,10,1,approval,0.01,8,22,2
0.861,10000,10,1,approval,0.01,8,22,3
0.915,10000,10,1,approval,0.01,8,22,4
0.86,10000,10,1,approval,0.01,8,22,5
1.006,10000,10,1,approval,0.01,9,2,2
0.933,10000,10,1,approval,0.01,9,2,3
0.945,10000,10,1,approval,0.01,9,2,4
0.913,10000,10,1,approval,0.01,9,2,5
0.827,10000,10,1,approval,0.01,9,12,2
0.909,10000,10,1,approval,0.01,9,12,3
0.808,10000,10,1,approval,0.01,9,12,4
0.779,10000,10,1,approval,0.01,9,12,5
0.858,10000,10,1,approval,0.01,9,22,2
0.885,10000,10,1,approval,0.01,9,22,3
0.831,10000,10,1,approval,0.01,9,22,4
0.923,10000,10,1,approval,0.01,9,22,5
0.966,10000,10,1,approval,0.01,10,2,2
0.984,10000,10,1,approval,0.01,10,2,3
0.994,10000,10,1,approval,0.01,10,2,4
1.099,10000,10,1,approval,0.01,10,2,5
0.822,10000,10,1,approval,0.01,10,12,2
0.892,10000,10,1,approval,0.01,10,12,3
0.826,10000,10,1,approval,0.01,10,12,4
0.871,10000,10,1,approval,0.01,10,12,5
0.809,10000,10,1,approval,0.01,10,22,2
0.789,10000,10,1,approval,0.01,10,22,3
0.844,10000,10,1,approval,0.01,10,22,4
0.818,10000,10,1,approval,0.01,10,22,5
0.773,10000,10,1,approval,0.05,2,2,2
0.894,10000,10,1,approval,0.05,2,12,2
0.811,10000,10,1,approval,0.05,2,22,2
0.744,10000,10,1,approval,0.05,3,2,2
1.027,10000,10,1,approval,0.05,3,2,3
0.952,10000,10,1,approval,0.05,3,12,2
0.88,10000,10,1,approval,0.05,3,12,3
0.962,10000,10,1,approval,0.05,3,22,2
0.82,10000,10,1,approval,0.05,3,22,3
0.874,10000,10,1,approval,0.05,4,2,2
0.98,10000,10,1,approval,0.05,4,2,3
0.891,10000,10,1,approval,0.05,4,2,4
0.81,10000,10,1,approval,0.05,4,12,2
0.904,10000,10,1,approval,0.05,4,12,3
0.853,10000,10,1,approval,0.05,4,12,4
0.991,10000,10,1,approval,0.05,4,22,2
0.911,10000,10,1,approval,0.05,4,22,3
0.695,10000,10,1,approval,0.05,4,22,4
1.003,10000,10,1,approval,0.05,5,2,2
0.998,10000,10,1,approval,0.05,5,2,3
0.933,10000,10,1,approval,0.05,5,2,4
0.605,10000,10,1,approval,0.05,5,2,5
0.979,10000,10,1,approval,0.05,5,12,2
0.92,10000,10,1,approval,0.05,5,12,3
0.853,10000,10,1,approval,0.05,5,12,4
0.866,10000,10,1,approval,0.05,5,12,5
0.843,10000,10,1,approval,0.05,5,22,2
0.888,10000,10,1,approval,0.05,5,22,3
0.81,10000,10,1,approval,0.05,5,22,4
0.848,10000,10,1,approval,0.05,5,22,5
1.088,10000,10,1,approval,0.05,6,2,2
0.957,10000,10,1,approval,0.05,6,2,3
1.066,10000,10,1,approval,0.05,6,2,4
0.929,10000,10,1,approval,0.05,6,2,5
0.937,10000,10,1,approval,0.05,6,12,2
0.938,10000,10,1,approval,0.05,6,12,3
0.953,10000,10,1,approval,0.05,6,12,4
0.851,10000,10,1,approval,0.05,6,12,5
0.854,10000,10,1,approval,0.05,6,22,2
0.943,10000,10,1,approval,0.05,6,22,3
0.85,10000,10,1,approval,0.05,6,22,4
0.897,10000,10,1,approval,0.05,6,22,5
0.971,10000,10,1,approval,0.05,7,2,2
0.973,10000,10,1,approval,0.05,7,2,3
0.977,10000,10,1,approval,0.05,7,2,4
0.886,10000,10,1,approval,0.05,7,2,5
0.861,10000,10,1,approval,0.05,7,12,2
0.838,10000,10,1,approval,0.05,7,12,3
0.818,10000,10,1,approval,0.05,7,12,4
0.819,10000,10,1,approval,0.05,7,12,5
0.92,10000,10,1,approval,0.05,7,22,2
0.929,10000,10,1,approval,0.05,7,22,3
0.882,10000,10,1,approval,0.05,7,22,4
0.824,10000,10,1,approval,0.05,7,22,5
1.078,10000,10,1,approval,0.05,8,2,2
0.944,10000,10,1,approval,0.05,8,2,3
0.938,10000,10,1,approval,0.05,8,2,4
0.814,10000,10,1,approval,0.05,8,2,5
0.854,10000,10,1,approval,0.05,8,12,2
0.895,10000,10,1,approval,0.05,8,12,3
0.803,10000,10,1,approval,0.05,8,12,4
0.839,10000,10,1,approval,0.05,8,12,5
0.931,10000,10,1,approval,0.05,8,22,2
0.85,10000,10,1,approval,0.05,8,22,3
0.876,10000,10,1,approval,0.05,8,22,4
0.81,10000,10,1,approval,0.05,8,22,5
0.839,10000,10,1,approval,0.05,9,2,2
0.926,10000,10,1,approval,0.05,9,2,3
1.077,10000,10,1,approval,0.05,9,2,4
0.992,10000,10,1,approval,0.05,9,2,5
0.709,10000,10,1,approval,0.05,9,12,2
0.837,10000,10,1,approval,0.05,9,12,3
0.873,10000,10,1,approval,0.05,9,12,4
0.79,10000,10,1,approval,0.05,9,12,5
0.797,10000,10,1,approval,0.05,9,22,2
0.91,10000,10,1,approval,0.05,9,22,3
0.878,10000,10,1,approval,0.05,9,22,4
0.803,10000,10,1,approval,0.05,9,22,5
0.938,10000,10,1,approval,0.05,10,2,2
1.072,10000,10,1,approval,0.05,10,2,3
0.914,10000,10,1,approval,0.05,10,2,4
1.082,10000,10,1,approval,0.05,10,2,5
0.792,10000,10,1,approval,0.05,10,12,2
0.809,10000,10,1,approval,0.05,10,12,3
0.803,10000,10,1,approval,0.05,10,12,4
0.829,10000,10,1,approval,0.05,10,12,5
0.849,10000,10,1,approval,0.05,10,22,2
0.78,10000,10,1,approval,0.05,10,22,3
0.77,10000,10,1,approval,0.05,10,22,4
0.801,10000,10,1,approval,0.05,10,22,5
0.901,10000,10,2,majority,0.0,2,2,2
