,fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
1839,1.358,10000,25,3,majority,0.05,3,2
1840,1.117,10000,25,3,majority,0.05,3,12
1841,1.022,10000,25,3,majority,0.05,3,22
1842,1.353,10000,25,3,majority,0.05,4,2
1843,1.09,10000,25,3,majority,0.05,4,12
1844,1.044,10000,25,3,majority,0.05,4,22
1845,1.305,10000,25,3,majority,0.05,5,2
1846,1.105,10000,25,3,majority,0.05,5,12
1847,1.076,10000,25,3,majority,0.05,5,22
1848,1.496,10000,25,3,majority,0.05,6,2
1849,1.084,10000,25,3,majority,0.05,6,12
1850,1.089,10000,25,3,majority,0.05,6,22
1851,1.486,10000,25,3,majority,0.05,7,2
1852,1.153,10000,25,3,majority,0.05,7,12
1853,1.101,10000,25,3,majority,0.05,7,22
1854,1.011,10000,25,3,majority,0.05,8,2
1855,1.251,10000,25,3,majority,0.05,8,12
1856,1.085,10000,25,3,majority,0.05,8,22
1857,1.183,10000,25,3,majority,0.05,9,2
1858,1.141,10000,25,3,majority,0.05,9,12
1859,1.057,10000,25,3,majority,0.05,9,22
1860,1.372,10000,25,3,majority,0.05,10,2
1861,1.231,10000,25,3,majority,0.05,10,12
1862,1.217,10000,25,3,majority,0.05,10,22
1863,1.133,10000,25,3,plurality,0.0,2,2
1864,1.038,10000,25,3,plurality,0.0,2,12
1865,1.024,10000,25,3,plurality,0.0,2,22
1866,1.066,10000,25,3,plurality,0.0,3,2
1867,1.057,10000,25,3,plurality,0.0,3,12
1868,1.043,10000,25,3,plurality,0.0,3,22
1869,1.256,10000,25,3,plurality,0.0,4,2
1870,1.112,10000,25,3,plurality,0.0,4,12
1871,1.033,10000,25,3,plurality,0.0,4,22
1872,1.381,10000,25,3,plurality,0.0,5,2
1873,1.138,10000,25,3,plurality,0.0,5,12
1874,1.05,10000,25,3,plurality,0.0,5,22
1875,1.403,10000,25,3,plurality,0.0,6,2
1876,1.122,10000,25,3,plurality,0.0,6,12
1877,1.072,10000,25,3,plurality,0.0,6,22
1878,1.145,10000,25,3,plurality,0.0,7,2
1879,1.082,10000,25,3,plurality,0.0,7,12
1880,1.094,10000,25,3,plurality,0.0,7,22
1881,1.002,10000,25,3,plurality,0.0,8,2
1882,1.081,10000,25,3,plurality,0.0,8,12
1883,1.125,10000,25,3,plurality,0.0,8,22
1884,1.202,10000,25,3,plurality,0.0,9,2
1885,1.127,10000,25,3,plurality,0.0,9,12
1886,1.058,10000,25,3,plurality,0.0,9,22
1887,1.038,10000,25,3,plurality,0.0,10,2
1888,1.13,10000,25,3,plurality,0.0,10,12
1889,1.102,10000,25,3,plurality,0.0,10,22
1890,1.13,10000,25,3,plurality,0.01,2,2
1891,1.02,10000,25,3,plurality,0.01,2,12
1892,1.009,10000,25,3,plurality,0.01,2,22
1893,1.254,10000,25,3,plurality,0.01,3,2
1894,1.043,10000,25,3,plurality,0.01,3,12
1895,1.037,10000,25,3,plurality,0.01,3,22
1896,1.238,10000,25,3,plurality,0.01,4,2
1897,1.112,10000,25,3,plurality,0.01,4,12
1898,1.031,10000,25,3,plurality,0.01,4,22
1899,1.106,10000,25,3,plurality,0.01,5,2
1900,1.04,10000,25,3,plurality,0.01,5,12
1901,1.051,10000,25,3,plurality,0.01,5,22
1902,1.496,10000,25,3,plurality,0.01,6,2
1903,1.084,10000,25,3,plurality,0.01,6,12
1904,1.085,10000,25,3,plurality,0.01,6,22
1905,1.39,10000,25,3,plurality,0.01,7,2
1906,1.133,10000,25,3,plurality,0.01,7,12
1907,1.088,10000,25,3,plurality,0.01,7,22
1908,1.381,10000,25,3,plurality,0.01,8,2
1909,1.117,10000,25,3,plurality,0.01,8,12
1910,1.089,10000,25,3,plurality,0.01,8,22
1911,1.027,10000,25,3,plurality,0.01,9,2
1912,1.108,10000,25,3,plurality,0.01,9,12
1913,1.088,10000,25,3,plurality,0.01,9,22
1914,1.095,10000,25,3,plurality,0.01,10,2
1915,1.114,10000,25,3,plurality,0.01,10,12
1916,1.167,10000,25,3,plurality,0.01,10,22
1917,1.131,10000,25,3,plurality,0.05,2,2
1918,1.031,10000,25,3,plurality,0.05,2,12
1919,1.003,10000,25,3,plurality,0.05,2,22
1920,1.149,10000,25,3,plurality,0.05,3,2
1921,1.08,10000,25,3,plurality,0.05,3,12
1922,1.046,10000,25,3,plurality,0.05,3,22
1923,1.184,10000,25,3,plurality,0.05,4,2
1924,1.07,10000,25,3,plurality,0.05,4,12
1925,1.077,10000,25,3,plurality,0.05,4,22
1926,1.322,10000,25,3,plurality,0.05,5,2
1927,1.101,10000,25,3,plurality,0.05,5,12
1928,1.067,10000,25,3,plurality,0.05,5,22
1929,1.178,10000,25,3,plurality,0.05,6,2
1930,1.163,10000,25,3,plurality,0.05,6,12
1931,1.058,10000,25,3,plurality,0.05,6,22
1932,1.02,10000,25,3,plurality,0.05,7,2
1933,1.111,10000,25,3,plurality,0.05,7,12
1934,1.077,10000,25,3,plurality,0.05,7,22
1935,0.994,10000,25,3,plurality,0.05,8,2
1936,1.111,10000,25,3,plurality,0.05,8,12
1937,1.074,10000,25,3,plurality,0.05,8,22
1938,1.228,10000,25,3,plurality,0.05,9,2
1939,1.164,10000,25,3,plurality,0.05,9,12
1940,1.076,10000,25,3,plurality,0.05,9,22
1941,1.127,10000,25,3,plurality,0.05,10,2
1942,1.163,10000,25,3,plurality,0.05,10,12
1943,1.094,10000,25,3,plurality,0.05,10,22
1944,0.256,25000,1,1,majority,0.0,2,2
1945,0.185,25000,1,1,majority,0.0,2,12
1946,0.156,25000,1,1,majority,0.0,2,22
1947,0.264,25000,1,1,majority,0.0,3,2
1948,0.169,25000,1,1,majority,0.0,3,12
1949,0.162,25000,1,1,majority,0.0,3,22
1950,0.211,25000,1,1,majority,0.0,4,2
1951,0.201,25000,1,1,majority,0.0,4,12
1952,0.184,25000,1,1,majority,0.0,4,22
1953,0.224,25000,1,1,majority,0.0,5,2
1954,0.168,25000,1,1,majority,0.0,5,12
1955,0.204,25000,1,1,majority,0.0,5,22
1956,0.164,25000,1,1,majority,0.0,6,2
1957,0.183,25000,1,1,majority,0.0,6,12
1958,0.189,25000,1,1,majority,0.0,6,22
1959,0.43,25000,1,1,majority,0.0,7,2
1960,0.155,25000,1,1,majority,0.0,7,12
1961,0.19,25000,1,1,majority,0.0,7,22
1962,0.572,25000,1,1,majority,0.0,8,2
1963,0.186,25000,1,1,majority,0.0,8,12
1964,0.163,25000,1,1,majority,0.0,8,22
1965,0.192,25000,1,1,majority,0.0,9,2
1966,0.194,25000,1,1,majority,0.0,9,12
1967,0.18,25000,1,1,majority,0.0,9,22
1968,0.191,25000,1,1,majority,0.0,10,2
1969,0.209,25000,1,1,majority,0.0,10,12
1970,0.192,25000,1,1,majority,0.0,10,22
1971,0.223,25000,1,1,majority,0.01,2,2
1972,0.178,25000,1,1,majority,0.01,2,12
1973,0.14,25000,1,1,majority,0.01,2,22
1974,0.23,25000,1,1,majority,0.01,3,2
1975,0.176,25000,1,1,majority,0.01,3,12
1976,0.146,25000,1,1,majority,0.01,3,22
1977,0.185,25000,1,1,majority,0.01,4,2
1978,0.166,25000,1,1,majority,0.01,4,12
1979,0.167,25000,1,1,majority,0.01,4,22
1980,0.469,25000,1,1,majority,0.01,5,2
1981,0.182,25000,1,1,majority,0.01,5,12
1982,0.159,25000,1,1,majority,0.01,5,22
1983,0.289,25000,1,1,majority,0.01,6,2
1984,0.183,25000,1,1,majority,0.01,6,12
1985,0.174,25000,1,1,majority,0.01,6,22
1986,0.219,25000,1,1,majority,0.01,7,2
1987,0.148,25000,1,1,majority,0.01,7,12
1988,0.195,25000,1,1,majority,0.01,7,22
1989,0.853,25000,1,1,majority,0.01,8,2
1990,0.189,25000,1,1,majority,0.01,8,12
1991,0.206,25000,1,1,majority,0.01,8,22
1992,0.442,25000,1,1,majority,0.01,9,2
1993,0.171,25000,1,1,majority,0.01,9,12
1994,0.173,25000,1,1,majority,0.01,9,22
1995,0.153,25000,1,1,majority,0.01,10,2
1996,0.191,25000,1,1,majority,0.01,10,12
1997,0.189,25000,1,1,majority,0.01,10,22
1998,0.148,25000,1,1,majority,0.05,2,2
1999,0.163,25000,1,1,majority,0.05,2,12
2000,0.17,25000,1,1,majority,0.05,2,22
2001,0.153,25000,1,1,majority,0.05,3,2
2002,0.143,25000,1,1,majority,0.05,3,12
2003,0.166,25000,1,1,majority,0.05,3,22
2004,0.186,25000,1,1,majority,0.05,4,2
2005,0.183,25000,1,1,majority,0.05,4,12
2006,0.197,25000,1,1,majority,0.05,4,22
2007,0.183,25000,1,1,majority,0.05,5,2
2008,0.151,25000,1,1,majority,0.05,5,12
2009,0.177,25000,1,1,majority,0.05,5,22
2010,0.139,25000,1,1,majority,0.05,6,2
2011,0.184,25000,1,1,majority,0.05,6,12
2012,0.178,25000,1,1,majority,0.05,6,22
2013,0.209,25000,1,1,majority,0.05,7,2
2014,0.191,25000,1,1,majority,0.05,7,12
2015,0.163,25000,1,1,majority,0.05,7,22
2016,0.2,25000,1,1,majority,0.05,8,2
2017,0.173,25000,1,1,majority,0.05,8,12
2018,0.162,25000,1,1,majority,0.05,8,22
2019,0.257,25000,1,1,majority,0.05,9,2
2020,0.167,25000,1,1,majority,0.05,9,12
2021,0.185,25000,1,1,majority,0.05,9,22
2022,0.626,25000,1,1,majority,0.05,10,2
2023,0.224,25000,1,1,majority,0.05,10,12
2024,0.183,25000,1,1,majority,0.05,10,22
2025,0.262,25000,1,1,plurality,0.0,2,2
2026,0.176,25000,1,1,plurality,0.0,2,12
2027,0.172,25000,1,1,plurality,0.0,2,22
2028,0.194,25000,1,1,plurality,0.0,3,2
2029,0.182,25000,1,1,plurality,0.0,3,12
2030,0.184,25000,1,1,plurality,0.0,3,22
2031,0.282,25000,1,1,plurality,0.0,4,2
2032,0.205,25000,1,1,plurality,0.0,4,12
2033,0.189,25000,1,1,plurality,0.0,4,22
2034,0.138,25000,1,1,plurality,0.0,5,2
2035,0.156,25000,1,1,plurality,0.0,5,12
2036,0.174,25000,1,1,plurality,0.0,5,22
2037,0.137,25000,1,1,plurality,0.0,6,2
2038,0.154,25000,1,1,plurality,0.0,6,12
2039,0.185,25000,1,1,plurality,0.0,6,22
2040,0.156,25000,1,1,plurality,0.0,7,2
2041,0.207,25000,1,1,plurality,0.0,7,12
2042,0.185,25000,1,1,plurality,0.0,7,22
2043,0.137,25000,1,1,plurality,0.0,8,2
2044,0.213,25000,1,1,plurality,0.0,8,12
2045,0.227,25000,1,1,plurality,0.0,8,22
2046,0.185,25000,1,1,plurality,0.0,9,2
2047,0.166,25000,1,1,plurality,0.0,9,12
2048,0.215,25000,1,1,plurality,0.0,9,22
2049,0.212,25000,1,1,plurality,0.0,10,2
2050,0.19,25000,1,1,plurality,0.0,10,12
2051,0.176,25000,1,1,plurality,0.0,10,22
2052,0.264,25000,1,1,plurality,0.01,2,2
2053,0.176,25000,1,1,plurality,0.01,2,12
2054,0.166,25000,1,1,plurality,0.01,2,22
2055,0.47,25000,1,1,plurality,0.01,3,2
2056,0.16,25000,1,1,plurality,0.01,3,12
2057,0.174,25000,1,1,plurality,0.01,3,22
2058,0.218,25000,1,1,plurality,0.01,4,2
2059,0.182,25000,1,1,plurality,0.01,4,12
2060,0.167,25000,1,1,plurality,0.01,4,22
2061,0.164,25000,1,1,plurality,0.01,5,2
2062,0.203,25000,1,1,plurality,0.01,5,12
2063,0.193,25000,1,1,plurality,0.01,5,22
2064,0.24,25000,1,1,plurality,0.01,6,2
2065,0.212,25000,1,1,plurality,0.01,6,12
2066,0.16,25000,1,1,plurality,0.01,6,22
2067,0.265,25000,1,1,plurality,0.01,7,2
2068,0.191,25000,1,1,plurality,0.01,7,12
2069,0.174,25000,1,1,plurality,0.01,7,22
2070,0.148,25000,1,1,plurality,0.01,8,2
2071,0.145,25000,1,1,plurality,0.01,8,12
2072,0.169,25000,1,1,plurality,0.01,8,22
2073,0.155,25000,1,1,plurality,0.01,9,2
2074,0.174,25000,1,1,plurality,0.01,9,12
2075,0.198,25000,1,1,plurality,0.01,9,22
2076,0.177,25000,1,1,plurality,0.01,10,2
2077,0.185,25000,1,1,plurality,0.01,10,12
2078,0.153,25000,1,1,plurality,0.01,10,22
2079,0.442,25000,1,1,plurality,0.05,2,2
2080,0.182,25000,1,1,plurality,0.05,2,12
2081,0.187,25000,1,1,plurality,0.05,2,22
2082,0.223,25000,1,1,plurality,0.05,3,2
2083,0.189,25000,1,1,plurality,0.05,3,12
2084,0.185,25000,1,1,plurality,0.05,3,22
2085,0.265,25000,1,1,plurality,0.05,4,2
2086,0.16,25000,1,1,plurality,0.05,4,12
2087,0.152,25000,1,1,plurality,0.05,4,22
2088,0.41,25000,1,1,plurality,0.05,5,2
2089,0.211,25000,1,1,plurality,0.05,5,12
2090,0.174,25000,1,1,plurality,0.05,5,22
2091,0.396,25000,1,1,plurality,0.05,6,2
2092,0.202,25000,1,1,plurality,0.05,6,12
2093,0.175,25000,1,1,plurality,0.05,6,22
2094,0.18,25000,1,1,plurality,0.05,7,2
2095,0.156,25000,1,1,plurality,0.05,7,12
2096,0.217,25000,1,1,plurality,0.05,7,22
2097,0.141,25000,1,1,plurality,0.05,8,2
2098,0.185,25000,1,1,plurality,0.05,8,12
2099,0.149,25000,1,1,plurality,0.05,8,22
2100,0.162,25000,1,1,plurality,0.05,9,2
2101,0.192,25000,1,1,plurality,0.05,9,12
2102,0.178,25000,1,1,plurality,0.05,9,22
2103,0.191,25000,1,1,plurality,0.05,10,2
2104,0.206,25000,1,1,plurality,0.05,10,12
2105,0.175,25000,1,1,plurality,0.05,10,22
2106,0.311,25000,1,2,majority,0.0,2,2
2107,0.346,25000,1,2,majority,0.0,2,12
2108,0.401,25000,1,2,majority,0.0,2,22
2109,0.573,25000,1,2,majority,0.0,3,2
2110,0.339,25000,1,2,majority,0.0,3,12
2111,0.306,25000,1,2,majority,0.0,3,22
2112,0.377,25000,1,2,majority,0.0,4,2
2113,0.359,25000,1,2,majority,0.0,4,12
2114,0.323,25000,1,2,majority,0.0,4,22
2115,0.432,25000,1,2,majority,0.0,5,2
2116,0.365,25000,1,2,majority,0.0,5,12
2117,0.376,25000,1,2,majority,0.0,5,22
2118,0.487,25000,1,2,majority,0.0,6,2
2119,0.325,25000,1,2,majority,0.0,6,12
2120,0.35,25000,1,2,majority,0.0,6,22
2121,0.391,25000,1,2,majority,0.0,7,2
2122,0.374,25000,1,2,majority,0.0,7,12
2123,0.35,25000,1,2,majority,0.0,7,22
2124,0.686,25000,1,2,majority,0.0,8,2
2125,0.551,25000,1,2,majority,0.0,8,12
2126,0.39,25000,1,2,majority,0.0,8,22
2127,0.693,25000,1,2,majority,0.0,9,2
2128,0.368,25000,1,2,majority,0.0,9,12
2129,0.344,25000,1,2,majority,0.0,9,22
2130,0.516,25000,1,2,majority,0.0,10,2
2131,0.299,25000,1,2,majority,0.0,10,12
2132,0.363,25000,1,2,majority,0.0,10,22
2133,0.812,25000,1,2,majority,0.01,2,2
2134,0.33,25000,1,2,majority,0.01,2,12
2135,0.307,25000,1,2,majority,0.01,2,22
2136,0.463,25000,1,2,majority,0.01,3,2
2137,0.408,25000,1,2,majority,0.01,3,12
2138,0.338,25000,1,2,majority,0.01,3,22
2139,0.398,25000,1,2,majority,0.01,4,2
2140,0.349,25000,1,2,majority,0.01,4,12
2141,0.295,25000,1,2,majority,0.01,4,22
2142,0.573,25000,1,2,majority,0.01,5,2
2143,0.388,25000,1,2,majority,0.01,5,12
2144,0.312,25000,1,2,majority,0.01,5,22
2145,0.386,25000,1,2,majority,0.01,6,2
2146,0.329,25000,1,2,majority,0.01,6,12
2147,0.35,25000,1,2,majority,0.01,6,22
2148,0.447,25000,1,2,majority,0.01,7,2
2149,0.358,25000,1,2,majority,0.01,7,12
2150,0.416,25000,1,2,majority,0.01,7,22
2151,0.386,25000,1,2,majority,0.01,8,2
2152,0.34,25000,1,2,majority,0.01,8,12
2153,0.349,25000,1,2,majority,0.01,8,22
2154,0.699,25000,1,2,majority,0.01,9,2
2155,0.385,25000,1,2,majority,0.01,9,12
2156,0.331,25000,1,2,majority,0.01,9,22
2157,0.575,25000,1,2,majority,0.01,10,2
2158,0.415,25000,1,2,majority,0.01,10,12
2159,0.366,25000,1,2,majority,0.01,10,22
2160,0.566,25000,1,2,majority,0.05,2,2
2161,0.384,25000,1,2,majority,0.05,2,12
2162,0.296,25000,1,2,majority,0.05,2,22
2163,0.366,25000,1,2,majority,0.05,3,2
2164,0.341,25000,1,2,majority,0.05,3,12
2165,0.342,25000,1,2,majority,0.05,3,22
2166,0.328,25000,1,2,majority,0.05,4,2
2167,0.356,25000,1,2,majority,0.05,4,12
2168,0.353,25000,1,2,majority,0.05,4,22
2169,0.334,25000,1,2,majority,0.05,5,2
2170,0.361,25000,1,2,majority,0.05,5,12
2171,0.331,25000,1,2,majority,0.05,5,22
2172,0.326,25000,1,2,majority,0.05,6,2
2173,0.345,25000,1,2,majority,0.05,6,12
2174,0.409,25000,1,2,majority,0.05,6,22
2175,0.634,25000,1,2,majority,0.05,7,2
2176,0.353,25000,1,2,majority,0.05,7,12
2177,0.312,25000,1,2,majority,0.05,7,22
2178,0.312,25000,1,2,majority,0.05,8,2
2179,0.318,25000,1,2,majority,0.05,8,12
2180,0.316,25000,1,2,majority,0.05,8,22
2181,0.465,25000,1,2,majority,0.05,9,2
2182,0.351,25000,1,2,majority,0.05,9,12
2183,0.35,25000,1,2,majority,0.05,9,22
2184,0.347,25000,1,2,majority,0.05,10,2
2185,0.381,25000,1,2,majority,0.05,10,12
2186,0.315,25000,1,2,majority,0.05,10,22
2187,0.297,25000,1,2,plurality,0.0,2,2
2188,0.374,25000,1,2,plurality,0.0,2,12
2189,0.309,25000,1,2,plurality,0.0,2,22
2190,0.912,25000,1,2,plurality,0.0,3,2
2191,0.362,25000,1,2,plurality,0.0,3,12
2192,0.315,25000,1,2,plurality,0.0,3,22
2193,0.453,25000,1,2,plurality,0.0,4,2
2194,0.372,25000,1,2,plurality,0.0,4,12
2195,0.368,25000,1,2,plurality,0.0,4,22
2196,0.804,25000,1,2,plurality,0.0,5,2
2197,0.39,25000,1,2,plurality,0.0,5,12
2198,0.307,25000,1,2,plurality,0.0,5,22
2199,0.489,25000,1,2,plurality,0.0,6,2
2200,0.428,25000,1,2,plurality,0.0,6,12
2201,0.305,25000,1,2,plurality,0.0,6,22
2202,0.28,25000,1,2,plurality,0.0,7,2
2203,0.377,25000,1,2,plurality,0.0,7,12
2204,0.344,25000,1,2,plurality,0.0,7,22
2205,0.452,25000,1,2,plurality,0.0,8,2
2206,0.37,25000,1,2,plurality,0.0,8,12
2207,0.359,25000,1,2,plurality,0.0,8,22
2208,0.28,25000,1,2,plurality,0.0,9,2
2209,0.329,25000,1,2,plurality,0.0,9,12
2210,0.344,25000,1,2,plurality,0.0,9,22
2211,0.25,25000,1,2,plurality,0.0,10,2
2212,0.337,25000,1,2,plurality,0.0,10,12
2213,0.315,25000,1,2,plurality,0.0,10,22
2214,0.548,25000,1,2,plurality,0.01,2,2
2215,0.281,25000,1,2,plurality,0.01,2,12
2216,0.32,25000,1,2,plurality,0.01,2,22
2217,0.592,25000,1,2,plurality,0.01,3,2
2218,0.362,25000,1,2,plurality,0.01,3,12
2219,0.316,25000,1,2,plurality,0.01,3,22
2220,0.804,25000,1,2,plurality,0.01,4,2
2221,0.353,25000,1,2,plurality,0.01,4,12
2222,0.313,25000,1,2,plurality,0.01,4,22
2223,0.366,25000,1,2,plurality,0.01,5,2
2224,0.325,25000,1,2,plurality,0.01,5,12
2225,0.322,25000,1,2,plurality,0.01,5,22
2226,0.408,25000,1,2,plurality,0.01,6,2
2227,0.273,25000,1,2,plurality,0.01,6,12
2228,0.321,25000,1,2,plurality,0.01,6,22
2229,0.389,25000,1,2,plurality,0.01,7,2
2230,0.373,25000,1,2,plurality,0.01,7,12
2231,0.353,25000,1,2,plurality,0.01,7,22
2232,0.419,25000,1,2,plurality,0.01,8,2
2233,0.376,25000,1,2,plurality,0.01,8,12
2234,0.359,25000,1,2,plurality,0.01,8,22
2235,0.29,25000,1,2,plurality,0.01,9,2
2236,0.352,25000,1,2,plurality,0.01,9,12
2237,0.355,25000,1,2,plurality,0.01,9,22
2238,0.328,25000,1,2,plurality,0.01,10,2
2239,0.477,25000,1,2,plurality,0.01,10,12
2240,0.344,25000,1,2,plurality,0.01,10,22
2241,0.295,25000,1,2,plurality,0.05,2,2
2242,0.379,25000,1,2,plurality,0.05,2,12
2243,0.339,25000,1,2,plurality,0.05,2,22
2244,0.359,25000,1,2,plurality,0.05,3,2
2245,0.372,25000,1,2,plurality,0.05,3,12
2246,0.326,25000,1,2,plurality,0.05,3,22
2247,1.26,25000,1,2,plurality,0.05,4,2
2248,0.301,25000,1,2,plurality,0.05,4,12
2249,0.37,25000,1,2,plurality,0.05,4,22
2250,0.504,25000,1,2,plurality,0.05,5,2
2251,0.345,25000,1,2,plurality,0.05,5,12
2252,0.316,25000,1,2,plurality,0.05,5,22
2253,0.573,25000,1,2,plurality,0.05,6,2
2254,0.344,25000,1,2,plurality,0.05,6,12
2255,0.308,25000,1,2,plurality,0.05,6,22
2256,0.329,25000,1,2,plurality,0.05,7,2
2257,0.353,25000,1,2,plurality,0.05,7,12
2258,0.374,25000,1,2,plurality,0.05,7,22
2259,0.324,25000,1,2,plurality,0.05,8,2
2260,0.28,25000,1,2,plurality,0.05,8,12
2261,0.387,25000,1,2,plurality,0.05,8,22
2262,0.292,25000,1,2,plurality,0.05,9,2
2263,0.346,25000,1,2,plurality,0.05,9,12
2264,0.332,25000,1,2,plurality,0.05,9,22
2265,0.973,25000,1,2,plurality,0.05,10,2
2266,0.339,25000,1,2,plurality,0.05,10,12
2267,0.331,25000,1,2,plurality,0.05,10,22
2268,0.783,25000,1,3,majority,0.0,2,2
2269,0.529,25000,1,3,majority,0.0,2,12
2270,0.445,25000,1,3,majority,0.0,2,22
2271,0.675,25000,1,3,majority,0.0,3,2
2272,0.545,25000,1,3,majority,0.0,3,12
2273,0.506,25000,1,3,majority,0.0,3,22
2274,0.536,25000,1,3,majority,0.0,4,2
2275,0.436,25000,1,3,majority,0.0,4,12
2276,0.45,25000,1,3,majority,0.0,4,22
2277,0.577,25000,1,3,majority,0.0,5,2
2278,0.521,25000,1,3,majority,0.0,5,12
2279,0.452,25000,1,3,majority,0.0,5,22
2280,0.625,25000,1,3,majority,0.0,6,2
2281,0.524,25000,1,3,majority,0.0,6,12
2282,0.508,25000,1,3,majority,0.0,6,22
2283,0.557,25000,1,3,majority,0.0,7,2
2284,0.47,25000,1,3,majority,0.0,7,12
2285,0.432,25000,1,3,majority,0.0,7,22
2286,0.963,25000,1,3,majority,0.0,8,2
2287,0.457,25000,1,3,majority,0.0,8,12
2288,0.549,25000,1,3,majority,0.0,8,22
2289,0.497,25000,1,3,majority,0.0,9,2
2290,0.434,25000,1,3,majority,0.0,9,12
2291,0.534,25000,1,3,majority,0.0,9,22
2292,1.451,25000,1,3,majority,0.0,10,2
2293,0.576,25000,1,3,majority,0.0,10,12
2294,0.497,25000,1,3,majority,0.0,10,22
2295,0.528,25000,1,3,majority,0.01,2,2
2296,0.366,25000,1,3,majority,0.01,2,12
2297,0.457,25000,1,3,majority,0.01,2,22
2298,0.69,25000,1,3,majority,0.01,3,2
2299,0.451,25000,1,3,majority,0.01,3,12
2300,0.475,25000,1,3,majority,0.01,3,22
2301,0.779,25000,1,3,majority,0.01,4,2
2302,0.523,25000,1,3,majority,0.01,4,12
2303,0.477,25000,1,3,majority,0.01,4,22
2304,0.898,25000,1,3,majority,0.01,5,2
2305,0.553,25000,1,3,majority,0.01,5,12
2306,0.501,25000,1,3,majority,0.01,5,22
2307,0.553,25000,1,3,majority,0.01,6,2
2308,0.553,25000,1,3,majority,0.01,6,12
2309,0.476,25000,1,3,majority,0.01,6,22
2310,0.741,25000,1,3,majority,0.01,7,2
2311,0.662,25000,1,3,majority,0.01,7,12
2312,0.468,25000,1,3,majority,0.01,7,22
2313,0.715,25000,1,3,majority,0.01,8,2
2314,0.501,25000,1,3,majority,0.01,8,12
2315,0.454,25000,1,3,majority,0.01,8,22
2316,1.231,25000,1,3,majority,0.01,9,2
2317,0.438,25000,1,3,majority,0.01,9,12
2318,0.507,25000,1,3,majority,0.01,9,22
2319,0.913,25000,1,3,majority,0.01,10,2
2320,0.594,25000,1,3,majority,0.01,10,12
2321,0.433,25000,1,3,majority,0.01,10,22
2322,0.45,25000,1,3,majority,0.05,2,2
2323,0.529,25000,1,3,majority,0.05,2,12
2324,0.519,25000,1,3,majority,0.05,2,22
2325,0.858,25000,1,3,majority,0.05,3,2
2326,0.586,25000,1,3,majority,0.05,3,12
2327,0.495,25000,1,3,majority,0.05,3,22
2328,0.713,25000,1,3,majority,0.05,4,2
2329,0.536,25000,1,3,majority,0.05,4,12
2330,0.514,25000,1,3,majority,0.05,4,22
2331,0.489,25000,1,3,majority,0.05,5,2
2332,0.533,25000,1,3,majority,0.05,5,12
2333,0.484,25000,1,3,majority,0.05,5,22
2334,0.603,25000,1,3,majority,0.05,6,2
2335,0.557,25000,1,3,majority,0.05,6,12
2336,0.533,25000,1,3,majority,0.05,6,22
2337,0.731,25000,1,3,majority,0.05,7,2
2338,0.631,25000,1,3,majority,0.05,7,12
2339,0.562,25000,1,3,majority,0.05,7,22
2340,0.793,25000,1,3,majority,0.05,8,2
2341,0.581,25000,1,3,majority,0.05,8,12
2342,0.454,25000,1,3,majority,0.05,8,22
2343,0.703,25000,1,3,majority,0.05,9,2
2344,0.527,25000,1,3,majority,0.05,9,12
2345,0.504,25000,1,3,majority,0.05,9,22
2346,1.229,25000,1,3,majority,0.05,10,2
2347,0.602,25000,1,3,majority,0.05,10,12
2348,0.497,25000,1,3,majority,0.05,10,22
2349,0.439,25000,1,3,plurality,0.0,2,2
2350,0.493,25000,1,3,plurality,0.0,2,12
2351,0.484,25000,1,3,plurality,0.0,2,22
2352,0.383,25000,1,3,plurality,0.0,3,2
2353,0.53,25000,1,3,plurality,0.0,3,12
2354,0.534,25000,1,3,plurality,0.0,3,22
2355,0.759,25000,1,3,plurality,0.0,4,2
2356,0.477,25000,1,3,plurality,0.0,4,12
2357,0.439,25000,1,3,plurality,0.0,4,22
2358,0.351,25000,1,3,plurality,0.0,5,2
2359,0.578,25000,1,3,plurality,0.0,5,12
2360,0.478,25000,1,3,plurality,0.0,5,22
2361,0.61,25000,1,3,plurality,0.0,6,2
2362,0.556,25000,1,3,plurality,0.0,6,12
2363,0.453,25000,1,3,plurality,0.0,6,22
2364,0.382,25000,1,3,plurality,0.0,7,2
2365,0.455,25000,1,3,plurality,0.0,7,12
2366,0.485,25000,1,3,plurality,0.0,7,22
2367,0.388,25000,1,3,plurality,0.0,8,2
2368,0.411,25000,1,3,plurality,0.0,8,12
2369,0.512,25000,1,3,plurality,0.0,8,22
2370,0.92,25000,1,3,plurality,0.0,9,2
2371,0.581,25000,1,3,plurality,0.0,9,12
2372,0.514,25000,1,3,plurality,0.0,9,22
2373,0.607,25000,1,3,plurality,0.0,10,2
2374,0.469,25000,1,3,plurality,0.0,10,12
2375,0.43,25000,1,3,plurality,0.0,10,22
2376,0.851,25000,1,3,plurality,0.01,2,2
2377,0.528,25000,1,3,plurality,0.01,2,12
2378,0.445,25000,1,3,plurality,0.01,2,22
2379,1.087,25000,1,3,plurality,0.01,3,2
2380,0.51,25000,1,3,plurality,0.01,3,12
2381,0.495,25000,1,3,plurality,0.01,3,22
2382,0.529,25000,1,3,plurality,0.01,4,2
2383,0.406,25000,1,3,plurality,0.01,4,12
2384,0.468,25000,1,3,plurality,0.01,4,22
2385,0.593,25000,1,3,plurality,0.01,5,2
